job_id,industry_sector,job_title,required_skills,minimum_experience_years,education_level,market_demand_score,location,formatted_work_type,formatted_experience_level,avg_salary,is_salary_confidential,remote_allowed
3749389218,Other,Comed,"['education', 'customer service', 'budgeting', 'operations', 'safety', 'compliance', 'leadership', 'accounting', 'project management', 'problem solving', 'powerpoint', 'excel', 'analytical']",4,Bachelor's,2.79,"Oakbrook Terrace, IL",Full-time,Entry level,,1,
3749347411,Other,Comed,"['communication', 'project management', 'problem solving', 'presentation skills', 'analytical', 'technical support']",4,Bachelor's,2.79,"University Park, IL",Full-time,Entry level,,1,
3749349276,Other,Comed,"['communication', 'project management', 'problem solving', 'presentation skills', 'analytical', 'technical support']",4,Bachelor's,2.79,"Libertyville, IL",Full-time,Entry level,,1,
3749350226,Other,Comed,"['communication', 'project management', 'problem solving', 'presentation skills', 'analytical', 'technical support']",4,Bachelor's,2.79,"Chicago, IL",Full-time,Entry level,,1,
3693048390,Other,Comed,"['strategy', 'research', 'operations', 'safety', 'leadership', 'communication', 'r']",10,Bachelor's,2.79,"Oakbrook Terrace, IL",Full-time,Mid-Senior level,,1,
3749349277,Other,Comed,"['communication', 'project management', 'problem solving', 'presentation skills', 'analytical', 'technical support']",4,Bachelor's,2.79,"Rockford, IL",Full-time,Entry level,,1,
3757449560,Other,Commerce,"['communication', 'photoshop']",0,Bachelor's,1.0,"New York, NY",Full-time,,,1,
3755586564,Engineering,Commerce Architect,"['b2c', 'salesforce', 'vue', 'devops']",5,High School / Diploma,1.0,"Paramus, NJ",Contract,,,1,
3749350296,Sales & Retail,Commerce Director Of Business Development,"['strategy', 'account management', 'leadership', 'communication', 'project management', 'analytical', 'strategic planning']",0,Bachelor's,1.0,"Arlington Heights, IL",Full-time,,7083.33,0,
3701314432,Other,Commerce Fulfillment Group,"['customer service', 'logistics', 'operations', 'accounting', 'leadership', 'compliance', 'excel']",3,Master's,1.0,"King of Prussia, PA",Full-time,Associate,,1,
3693054051,Sales & Retail,Commerce Sales Manager,"['research', 'supply chain', 'sales strategy', 'seo', 'erp', 'sap', 'leadership', 'sem', 'inventory management', 'crm', 'communication', 'email marketing', 'analytical', 'strategic planning']",5,Master's,1.0,"Miami, FL",Full-time,Mid-Senior level,,1,
3701319180,Other,Commerce Team Leader,"['customer service', 'teamwork', 'operations', 'safety', 'compliance', 'inventory management', 'leadership', 'public speaking', 'communication', 'analytical', 'account management']",5,High School / Diploma,1.0,"St Paul, MN",Full-time,Mid-Senior level,,1,
3693589187,Other,Commercial,"['education', 'construction management', 'quality control', 'safety', 'communication', 'project management', 'excel']",2,High School / Diploma,1.0,United States,Full-time,,6250.0,0,1.0
3755583528,Banking & Insurance,Commercial Banking Administrator,"['communication', 'powerpoint', 'customer service', 'excel']",7,Bachelor's,1.0,"Greater Birmingham, Alabama Area",Full-time,,,1,
3757905940,Project & Product Management,Commercial Banking Development Program,"['manufacturing', 'teamwork', 'operations', 'healthcare', 'accounting', 'leadership', 'communication', 'analytical']",1,Bachelor's,1.0,"Las Vegas, NV",Full-time,Entry level,,1,
3693074270,Real Estate & Property,Commercial Broker Manager,"['attention to detail', 'accounting']",0,Bachelor's,1.0,"Olympia, WA",Full-time,,4166.67,0,
3694155532,Sales & Retail,Commercial Business Development Manager,"['customer service', 'critical thinking', 'operations']",0,Bachelor's,1.0,"Scarborough, ME",Full-time,,8333.33,0,
3699433059,"Construction, Facilities & Trades",Commercial Construction,"['communication', 'construction management']",0,Bachelor's,1.0,"Denver, CO",Internship,Internship,,1,
3693046981,Engineering,Commercial Construction Estimator,"['construction management', 'recruitment']",5,Master's,1.0,"Columbus, OH",Full-time,Mid-Senior level,12291.67,0,
3756109649,Legal & Compliance,Commercial Contracts Attorney,"['communication', 'compliance', 'operations']",8,Bachelor's,1.0,United States,Contract,Mid-Senior level,16250.0,0,1.0
3693053167,Other,Commercial Coordinator,"['strategy', 'education', 'manufacturing', 'sap', 'powerpoint', 'project management', 'excel']",1,Master's,1.0,"Union, SC",Full-time,Entry level,,1,
3756134271,Legal & Compliance,Commercial Counsel,"['communication', 'intellectual property', 'compliance']",7,Bachelor's,1.99,"San Francisco, CA",Full-time,Mid-Senior level,,1,
3757756040,Legal & Compliance,Commercial Counsel,"['strategy', 'research', 'education', 'stakeholder management', 'supply chain', 'procurement', 'operations', 'recruitment', 'communication', 'problem solving', 'mentoring', 'analytical']",12,Master's,1.99,"Denver, CO",Full-time,Mid-Senior level,,1,
3756159409,Legal & Compliance,Commercial Counsel,"['strategy', 'education', 'c', 'intellectual property', 'communication']",7,Bachelor's,1.99,"Chicago, IL",Full-time,,22291.67,0,
3757725700,Banking & Insurance,Commercial Credit Portfolio Manager,"['research', 'education', 'compliance', 'communication', 'accounting', 'portfolio management', 'financial analysis', 'analytical']",7,Bachelor's,1.0,"Buffalo, NY",Full-time,,10853.5,0,
3757741474,Other,Commercial Director,"['strategy', 'education', 'recruitment', 'leadership', 'communication', 'problem solving', 'presentation skills', 'analytical', 'negotiation']",0,Master's,1.58,"Melville, NY",Full-time,,11041.67,0,
3757737954,Other,Commercial Director,"['strategy', 'education', 'recruitment', 'leadership', 'communication', 'problem solving', 'presentation skills', 'analytical', 'negotiation']",0,Master's,1.58,"California, United States",Full-time,,11041.67,0,
3756135406,"Construction, Facilities & Trades",Commercial Dock Service Technician,"['quality control', 'safety', 'healthcare', 'accounting', 'communication', 'problem solving', 'troubleshooting', 'analytical']",2,High School / Diploma,1.0,"Seattle, WA",Full-time,Mid-Senior level,,1,
3749354071,Transportation & Aviation,Commercial Driver,"['time management', 'safety', 'compliance']",0,Bachelor's,1.0,"Amarillo, TX",Full-time,,,1,
3756115284,Engineering,Commercial Estimator,"['attention to detail', 'customer service', 'teamwork', 'communication', 'crm']",0,Bachelor's,1.0,"Houston, TX",Full-time,,6666.67,0,
3693058063,Other,Commercial Helper,"['adaptability', 'teamwork', 'safety', 'communication', 'problem solving']",2,Bachelor's,1.0,"San Diego, CA",Full-time,,,1,
3699420014,Other,Commercial Install Tech,"['education', 'adaptability', 'teamwork', 'communication', 'problem solving']",0,High School / Diploma,1.0,"Houston, TX",Full-time,,,1,
3757467495,Other,Commercial Installer,"['adaptability', 'teamwork', 'safety', 'communication', 'problem solving']",18,Bachelor's,1.0,"Denver, CO",Full-time,Entry level,4073.33,0,
3757483743,Banking & Insurance,Commercial Insurance Underwriting Assistant,"['education', 'risk management', 'excel']",1,Master's,1.99,"Connecticut, United States",Full-time,Associate,4375.0,0,1.0
3757489187,Banking & Insurance,Commercial Insurance Underwriting Assistant,"['education', 'risk management', 'excel']",1,Master's,1.99,"New Jersey, United States",Full-time,Associate,,1,1.0
3757489135,Banking & Insurance,Commercial Insurance Underwriting Assistant,"['education', 'risk management', 'excel']",1,Master's,1.99,"New York, United States",Full-time,Associate,4375.0,0,1.0
3748841563,"Design, Media & Creative",Commercial Interior Designer,"['communication', 'research', 'presentation skills']",0,Bachelor's,1.0,"Irvine, CA",Full-time,,,1,
3693073332,Other,Commercial Landscape Superintendent,"['education', 'operations', 'safety', 'compliance', 'communication', 'leadership', 'excel']",5,Bachelor's,1.0,"Dallas, TX",Full-time,,,1,
3693044809,Finance & Accounting,Commercial Lending Financial Analyst,"['mathematics', 'gaap', 'sap', 'accounting', 'communication', 'excel']",1,Bachelor's,1.0,"Newark, DE",Full-time,Entry level,4333.33,0,
3701310733,Real Estate & Property,Commercial Lines Broker,"['operations', 'onboarding', 'project management', 'excel', 'analytical']",5,Bachelor's,1.0,"Connecticut, United States",Full-time,Associate,7500.0,0,1.0
3694115815,Other,Commercial Lines Client Account Specialist,"['communication', 'education', 'accounting']",0,High School / Diploma,1.99,"Fort Myers, FL",Full-time,,,1,
3694121169,Other,Commercial Lines Client Account Specialist,"['communication', 'education', 'accounting']",0,High School / Diploma,1.99,"Weston, FL",Full-time,,,1,
3694121168,Other,Commercial Lines Client Account Specialist,"['communication', 'education', 'accounting']",0,High School / Diploma,1.99,"St Petersburg, Florida, United States",Full-time,,,1,
3699410409,Other,Commercial Lines Client Manager,"['education', 'c', 'excel', 'accounting']",5,Bachelor's,1.0,"Harrison, NY",Full-time,Mid-Senior level,6375.0,0,
3757770833,Banking & Insurance,Commercial Lines Insurance Broker,"['communication', 'negotiation', 'operations']",5,Bachelor's,1.0,"Los Angeles, CA",Full-time,Mid-Senior level,,1,1.0
3757726813,Other,Commercial Lines Technical Assistant,"['adaptability', 'teamwork', 'communication', 'problem solving', 'account management']",1,High School / Diploma,1.0,"Manassas, VA",Full-time,Entry level,,1,
3701301155,Banking & Insurance,Commercial Loan Officer,"['communication', 'customer service', 'analytical']",0,Bachelor's,1.99,"Fairfield, NJ",Full-time,,6500.0,0,
3693046396,Banking & Insurance,Commercial Loan Officer,"['portfolio management', 'c', 'accounting']",7,Master's,1.99,"Richmond, VA",Full-time,Mid-Senior level,,1,
3755583843,Banking & Insurance,Commercial Loan Officer,"['research', 'customer service', 'operations', 'compliance', 'communication', 'portfolio management', 'financial analysis']",5,Master's,1.99,"Austin, Texas Metropolitan Area",Full-time,Mid-Senior level,9791.67,0,
3699070580,Customer Service,Commercial Loan Support Specialist,"['cc', 'data entry', 'customer service', 'education', 'teamwork', 'recruitment', 'healthcare', 'compliance', 'leadership', 'communication', 'excel', 'talent acquisition', 'analytical']",4,Associate's,1.0,"Roseburg, OR",Full-time,Entry level,4198.13,0,
3757706059,"Construction, Facilities & Trades",Commercial Maintenance Manager,"['education', 'customer service', 'teamwork', 'operations', 'safety', 'compliance', 'leadership', 'communication']",5,Bachelor's,1.0,"Dallas, TX",Temporary,Mid-Senior level,,1,
3694105313,Other,Commercial Manager,"['strategy', 'stakeholder management', 'supply chain', 'operations', 'leadership', 'communication', 'presentation skills', 'negotiation']",10,Master's,1.58,"Houston, TX",Full-time,,,1,
3757742418,Other,Commercial Manager,"['strategy', 'education', 'recruitment', 'operations', 'leadership', 'onboarding', 'communication', 'portfolio management', 'problem solving', 'presentation skills', 'analytical', 'negotiation']",0,Bachelor's,1.58,"Tarrytown, NY",Full-time,,8500.0,0,
3749366704,Marketing & PR,Commercial Marketing Manager,"['communication', 'strategy', 'compliance']",8,Bachelor's,1.0,"Waukegan, IL",Full-time,,9166.67,0,
3757912199,Other,Commercial Parts Pro,"['education', 'safety', 'communication', 'r', 'problem solving', 'excel']",3,High School / Diploma,1.0,"Coeur d'Alene, ID",Full-time,Entry level,,1,
3696990252,Other,Commercial Parts Pro Smithville,"['education', 'safety', 'communication', 'problem solving', 'excel']",3,High School / Diploma,1.58,"McMinnville, TN",Full-time,Entry level,,1,
3696990251,Other,Commercial Parts Pro Smithville,"['education', 'safety', 'communication', 'problem solving', 'excel']",3,High School / Diploma,1.58,"Smithville, TN",Full-time,Entry level,,1,
3693048907,Other,Commercial Performance Analyst,"['strategy', 'vba', 'operations', 'tableau', 'leadership', 'communication', 'python', 'business intelligence', 'r', 'sql']",7,Bachelor's,1.0,Greater Seattle Area,Full-time,Associate,,1,
3757470545,Banking & Insurance,Commercial Portfolio Manager,"['communication', 'portfolio management']",6,Bachelor's,1.58,"Asheville, NC",Full-time,,,1,
3693061930,Banking & Insurance,Commercial Portfolio Manager,"['attention to detail', 'research', 'accounts receivable', 'compliance', 'financial reporting', 'communication', 'financial analysis', 'excel']",3,Bachelor's,1.58,"Miami Lakes, FL",Full-time,Mid-Senior level,,1,
3757464065,Real Estate & Property,Commercial Property Manager,"['education', 'c', 'operations', 'compliance', 'time management', 'accounting', 'analytical']",5,Bachelor's,1.58,"Sterling, VA",Full-time,Mid-Senior level,,1,
3693047625,Real Estate & Property,Commercial Property Manager,"['time management', 'operations', 'excel', 'compliance']",2,Bachelor's,1.58,"Frisco, TX",Full-time,Associate,,1,
3268185281,Other,Commercial Rack Installer,"['communication', 'adaptability', 'teamwork', 'problem solving']",0,Bachelor's,1.0,"Columbia, PA",Full-time,,,1,
3693075073,Real Estate & Property,Commercial Real Estate Appraiser,"['attention to detail', 'research']",0,Bachelor's,1.0,"Nevada, United States",Full-time,,,1,
3749350185,Legal & Compliance,Commercial Real Estate Attorney,"['communication', 'hospitality', 'attention to detail']",5,Bachelor's,1.58,"Chicago, IL",Full-time,Mid-Senior level,,1,
3757710020,Legal & Compliance,Commercial Real Estate Attorney,"['communication', 'hospitality', 'time management']",5,Bachelor's,1.58,"Dallas, TX",Full-time,Mid-Senior level,,1,
3694107208,Real Estate & Property,Commercial Real Estate Broker,"['operations', 'negotiation', 'compliance']",0,Bachelor's,1.0,United States,Full-time,,,1,1.0
3693051392,Real Estate & Property,Commercial Real Estate Property Manager,"['education', 'auditing', 'communication', 'financial reporting', 'time management', 'problem solving', 'excel']",0,Bachelor's,1.0,"Evansville, IN",Full-time,,,1,
3757448936,Real Estate & Property,Commercial Real Estate Subject Matter,"['communication', 'adaptability', 'teamwork', 'problem solving']",0,Bachelor's,1.0,United States,Contract,,,1,1.0
3757452095,Other,Commercial Relationship Manager,"['compliance', 'accounting', 'portfolio management', 'excel', 'presentation skills', 'analytical']",12,Master's,1.58,"Charlotte, NC",Full-time,Mid-Senior level,,1,
3757449897,Other,Commercial Relationship Manager,"['compliance', 'accounting', 'portfolio management', 'excel', 'presentation skills', 'analytical']",12,Master's,1.58,"Charlotte, NC",Full-time,Mid-Senior level,,1,
3757458952,Other,Commercial Relationship Specialist,"['research', 'portfolio management', 'customer service', 'compliance']",2,Bachelor's,1.0,"York, PA",Full-time,Associate,,1,
3756145550,Engineering,Commercial Roofing Estimator,"['adaptability', 'teamwork', 'compliance', 'communication', 'problem solving']",1,Bachelor's,1.0,"Myrtle Beach, SC",Full-time,Entry level,7708.33,0,1.0
3694107437,Sales & Retail,Commercial Sales Consultant,"['education', 'customer service', 'operations', 'salesforce', 'communication']",5,Bachelor's,1.0,"Bentonville, AR",Full-time,Mid-Senior level,,1,
3749343897,Sales & Retail,Commercial Sales Manager,"['leadership', 'strategy', 'financial analysis']",0,Bachelor's,1.58,"Peoria, AZ",Full-time,,7500.0,0,
3693585903,Sales & Retail,Commercial Sales Manager,"['research', 'education', 'risk management', 'teamwork', 'communication']",10,Bachelor's,1.58,"Houston, TX",Full-time,Mid-Senior level,,1,
3701371704,Sales & Retail,Commercial Sales Professional,"['communication', 'education', 'customer service', 'critical thinking']",1,Bachelor's,1.0,Salt Lake City Metropolitan Area,Full-time,Entry level,,1,
