candidate_id,industry_sector,candidate_skills,experience_years,education_level,skill_count
37374340,Healthcare & Medical,"['research', 'data entry', 'customer service', 'payroll', 'education', 'operations', 'safety', 'healthcare', 'compliance', 'communication', 'leadership']",20,Master's,11
25328428,Healthcare & Medical,"['cpr', 'medical terminology', 'education', 'patient care', 'quality control', 'teaching', 'bls', 'healthcare', 'compliance', 'communication', 'time management', 'hipaa', 'nursing']",0,Bachelor's,13
56520872,Healthcare & Medical,"['bls', 'education', 'nursing', 'healthcare']",0,Master's,4
23944036,Healthcare & Medical,"['research', 'education', 'recruitment', 'operations', 'healthcare', 'clinical research', 'compliance', 'nursing']",0,Master's,8
19090468,Healthcare & Medical,"['bash', 'unix', 'engineering design', 'manufacturing', 'oracle', 'education', 'hadoop', 'ux', 'healthcare', 'auditing', 'java', 'compliance', 'accounting', 'project management', 'shell', 'troubleshooting', 'linux', 'account management']",0,Bachelor's,18
16132195,Healthcare & Medical,"['cpr', 'medical terminology', 'education', 'healthcare', 'communication', 'time management', 'nursing']",4,High School / Diploma,7
27030979,Healthcare & Medical,"['education', 'payroll', 'customer service', 'technical support', 'multitasking', 'healthcare', 'compliance', 'communication', 'time management', 'leadership', 'powerpoint', 'project management', 'statistics', 'excel', 'performance management', 'account management']",4,High School / Diploma,16
17960690,Healthcare & Medical,"['education', 'healthcare', 'communication', 'surgery', 'nursing']",15,Master's,5
17624934,Healthcare & Medical,"['strategy', 'research', 'education', 'c', 'operations', 'patient care', 'healthcare', 'leadership', 'communication', 'project management', 'nursing']",1,Master's,11
22008817,Healthcare & Medical,"['vendor management', 'education', 'supply chain', 'recruitment', 'operations', 'teaching', 'safety', 'healthcare', 'compliance', 'communication', 'leadership', 'project management', 'problem solving', 'excel', 'analytical', 'six sigma']",0,High School / Diploma,16
20835760,Healthcare & Medical,"['education', 'customer service', 'healthcare', 'communication', 'leadership']",2,Master's,5
87520378,Healthcare & Medical,"['customer service', 'healthcare', 'leadership', 'account management', 'education', 'budgeting', 'accounting', 'analytical', 'payroll', 'conflict resolution', 'photoshop', 'communication', 'social media', 'statistics', 'powerpoint', 'excel', 'medical terminology', 'patient care', 'operations', 'multitasking', 'event planning']",0,High School / Diploma,21
58879993,Healthcare & Medical,"['customer service', 'healthcare', 'leadership', 'account management', 'education', 'budgeting', 'accounting', 'analytical', 'payroll', 'conflict resolution', 'photoshop', 'communication', 'social media', 'statistics', 'powerpoint', 'excel', 'medical terminology', 'patient care', 'operations', 'multitasking', 'event planning']",0,Bachelor's,21
64471954,Healthcare & Medical,"['education', 'customer service', 'healthcare', 'compliance', 'time management', 'communication', 'r', 'statistics', 'problem solving', 'onboarding', 'hipaa', 'excel']",0,High School / Diploma,12
18714571,Healthcare & Medical,"['education', 'customer service', 'safety', 'teaching', 'healthcare', 'communication', 'nursing']",0,High School / Diploma,7
20748468,Healthcare & Medical,"['healthcare', 'education', 'html', 'accounting', 'r', 'analytical', 'medical billing', 'research', 'payroll', 'logistics', 'accounts receivable', 'compliance', 'social media', 'communication', 'css', 'powerpoint', 'problem solving', 'statistics', 'excel', 'operations', 'troubleshooting']",0,Master's,21
98300955,Healthcare & Medical,"['strategy', 'research', 'education', 'html', 'c', 'operations', 'data warehouse', 'healthcare', 'communication', 'scrum', 'kanban', 'business intelligence', 'css', 'java', 'javascript', 'linux', 'devops', 'sql']",8,Bachelor's,18
11653906,Healthcare & Medical,"['education', 'oracle', 'budgeting', 'operations', 'accounts receivable', 'salesforce', 'healthcare', 'accounting', 'leadership', 'communication', 'strategic planning']",0,Master's,11
10466208,Healthcare & Medical,"['education', 'recruitment', 'healthcare', 'strategic planning', 'public speaking', 'leadership', 'public relations', 'event planning', 'account management']",0,Bachelor's,9
13352113,Healthcare & Medical,"['education', 'customer service', 'operations', 'healthcare', 'compliance', 'time management', 'communication', 'problem solving', 'hipaa', 'negotiation']",0,High School / Diploma,10
20110597,Healthcare & Medical,"['education', 'customer service', 'html', 'operations', 'salesforce', 'photoshop', 'healthcare', 'compliance', 'time management', 'communication', 'public relations', 'illustrator', 'problem solving', 'hipaa', 'troubleshooting', 'negotiation']",0,High School / Diploma,16
20211577,Healthcare & Medical,"['attention to detail', 'education', 'customer service', 'data entry', 'healthcare', 'compliance', 'communication', 'technical support', 'medical billing']",0,High School / Diploma,9
12315079,Healthcare & Medical,"['customer service', 'manufacturing', 'healthcare', 'leadership', 'nursing', 'account management', 'education', 'budgeting', 'lead generation', 'crm', 'r', 'research', 'c', 'supply chain', 'compliance', 'communication', 'employee relations', 'data entry', 'operations', 'negotiation']",0,High School / Diploma,20
10480456,Healthcare & Medical,"['cpr', 'strategy', 'research', 'education', 'manufacturing', 'budgeting', 'quality control', 'teaching', 'healthcare', 'leadership', 'communication', 'r', 'project management', 'analytical', 'technical support', 'negotiation']",0,PhD,16
75297735,Healthcare & Medical,"['strategy', 'education', 'risk management', 'healthcare', 'accounting', 'leadership', 'compliance', 'crm', 'excel']",25,Master's,9
49325370,Healthcare & Medical,"['cpr', 'medical terminology', 'payroll', 'customer service', 'education', 'operations', 'anatomy', 'accounts receivable', 'safety', 'multitasking', 'healthcare', 'compliance', 'communication', 'accounting', 'hipaa', 'physiology', 'medical billing']",0,Master's,17
21866029,Healthcare & Medical,"['vba', 'education', 'healthcare', 'tableau', 'inventory management', 'communication', 'business intelligence', 'problem solving', 'excel', 'analytical', 'critical thinking', 'sql']",9,Master's,12
14667957,Healthcare & Medical,"['education', 'payroll', 'operations', 'patient care', 'safety', 'teaching', 'healthcare', 'compliance', 'leadership', 'nursing']",2,Master's,10
10062724,Healthcare & Medical,"['payroll', 'education', 'teamwork', 'treatment planning', 'healthcare', 'compliance', 'powerpoint', 'excel']",10,Master's,8
43994605,Healthcare & Medical,"['medical terminology', 'education', 'risk management', 'budgeting', 'operations', 'safety', 'healthcare', 'leadership', 'communication', 'time management', 'excel', 'critical thinking']",15,Bachelor's,12
23814777,Healthcare & Medical,"['data entry', 'customer service', 'patient care', 'operations', 'quality control', 'anatomy', 'bls', 'healthcare', 'leadership', 'communication', 'public relations', 'excel', 'surgery', 'physiology', 'medical billing']",0,High School / Diploma,15
28745844,Healthcare & Medical,"['cpr', 'education', 'customer service', 'data entry', 'operations', 'bls', 'healthcare', 'compliance', 'mentoring', 'account management']",0,Bachelor's,10
17864043,Healthcare & Medical,"['education', 'recruitment', 'operations', 'corporate communications', 'presentation skills', 'healthcare', 'strategic planning', 'compliance', 'public relations', 'media relations', 'statistics', 'problem solving', 'talent acquisition', 'hris']",0,High School / Diploma,14
16121387,Healthcare & Medical,"['customer service', 'healthcare', 'leadership', 'six sigma', 'cpr', 'education', 'quality control', 'safety', 'accounting', 'analytical', 'compliance', 'communication', 'powerpoint', 'problem solving', 'emr', 'hipaa', 'excel', 'operations', 'patient care']",0,Master's,19
10076271,Healthcare & Medical,"['strategy', 'education', 'advocacy', 'operations', 'healthcare', 'leadership', 'project management', 'excel']",0,Master's,8
80876647,Healthcare & Medical,"['attention to detail', 'cpr', 'education', 'customer service', 'logistics', 'patient care', 'safety', 'healthcare', 'statistics']",0,High School / Diploma,9
36861863,Healthcare & Medical,"['education', 'customer service', 'conflict resolution', 'healthcare', 'compliance', 'crm', 'problem solving']",0,Bachelor's,7
24025053,Healthcare & Medical,"['medical terminology', 'payroll', 'research', 'education', 'operations', 'rehabilitation', 'quality control', 'multitasking', 'healthcare', 'accounting', 'leadership', 'time management', 'financial reporting', 'hipaa', 'surgery', 'critical thinking']",0,Master's,16
17545780,Healthcare & Medical,"['payroll', 'education', 'budgeting', 'operations', 'patient care', 'teamwork', 'healthcare', 'accounting', 'leadership', 'communication', 'problem solving', 'surgery']",0,Bachelor's,12
95011061,Healthcare & Medical,"['education', 'customer service', 'operations', 'healthcare', 'leadership', 'powerpoint', 'emr', 'excel']",0,High School / Diploma,8
13565152,Healthcare & Medical,"['customer service', 'healthcare', 'leadership', 'nursing', 'critical thinking', 'education', 'sales strategy', 'crm', 'r', 'research', 'payroll', 'conflict resolution', 'compliance', 'communication', 'problem solving', 'strategy', 'patient care', 'operations', 'triage']",0,Bachelor's,19
75744306,Healthcare & Medical,"['education', 'customer service', 'conflict resolution', 'healthcare', 'communication', 'time management', 'excel', 'troubleshooting']",0,Bachelor's,8
26908066,Healthcare & Medical,"['strategy', 'cold calling', 'education', 'recruitment', 'healthcare', 'compliance', 'leadership', 'crm', 'social media', 'project management', 'negotiation']",0,Bachelor's,11
11704150,Healthcare & Medical,"['education', 'operations', 'safety', 'healthcare', 'communication', 'hipaa', 'mechatronics']",0,High School / Diploma,7
27917969,Healthcare & Medical,"['vendor management', 'strategy', 'education', 'operations', 'healthcare', 'strategic planning', 'leadership', 'onboarding', 'portfolio management', 'account management']",0,Master's,10
12613221,Healthcare & Medical,"['cpr', 'medical terminology', 'education', 'healthcare', 'communication', 'problem solving', 'troubleshooting', 'analytical', 'critical thinking', 'strategic planning']",0,Bachelor's,10
15680735,Healthcare & Medical,"['education', 'recruitment', 'c', 'operations', 'lead generation', 'healthcare', 'clinical research', 'client retention', 'leadership', 'nursing', 'account management']",18,Master's,11
13575312,Healthcare & Medical,"['healthcare', 'education', 'risk management', 'html', 'budgeting', 'crm', 'java', 'project management', 'pmp', 'supply chain', 'c', 'oracle', 'postgresql', 'agile methodology', 'scrum', 'wealth management', 'strategy', 'operations', 'javascript', 'sql']",20,Master's,20
15636923,Healthcare & Medical,"['cpr', 'education', 'customer service', 'anatomy', 'patient care', 'safety', 'healthcare', 'leadership', 'communication', 'nursing']",4,Master's,10
14062078,Healthcare & Medical,"['medical terminology', 'education', 'research', 'anatomy', 'patient care', 'triage', 'safety', 'healthcare', 'communication', 'powerpoint', 'statistics', 'excel', 'hipaa', 'nursing', 'physiology']",8,High School / Diploma,15
37001381,Healthcare & Medical,"['education', 'customer service', 'data entry', 'anatomy', 'healthcare', 'compliance', 'communication', 'emr', 'hipaa', 'physiology', 'medical billing']",16,Master's,11
32219038,Healthcare & Medical,"['attention to detail', 'research', 'data entry', 'customer service', 'education', 'sap', 'healthcare', 'time management', 'powerpoint', 'excel', 'hipaa', 'nursing', 'medical billing']",0,High School / Diploma,13
10251432,Healthcare & Medical,"['attention to detail', 'payroll', 'customer service', 'education', 'c', 'healthcare', 'accounting', 'r', 'powerpoint', 'excel', 'accounts payable']",15,Master's,11
