candidate_id,industry_sector_cand,candidate_skills,experience_years,education_level_cand,skill_count,sector_key,job_id,industry_sector_job,job_title,required_skills,minimum_experience_years,education_level_job,market_demand_score,location,formatted_work_type,formatted_experience_level,avg_salary,is_salary_confidential,remote_allowed,cand_soft_skills,cand_tech_skills,req_soft_skills,req_tech_skills,skill_match_ratio,missing_skills,missing_skill_count,experience_gap_years,edu_gap,salary_percentile,demand_n,overall_fit_score,scaled_fit_score
20817322,Food & Hospitality,"['education', 'operations', 'quality control', 'safety', 'communication', 'r', 'excel', 'strategic planning']",22,Bachelor's,8,FOOD & HOSPITALITY,3701312102,Food & Hospitality,Chef Sous,"['payroll', 'customer service', 'teamwork', 'food safety', 'time management']",3,Bachelor's,1.0,"Dallas, TX",Full-time,Mid-Senior level,,1,,['communication'],"['education', 'operations', 'quality control', 'safety', 'r', 'excel', 'strategic planning']","['teamwork', 'time management']","['payroll', 'customer service', 'food safety']",0.0,"['customer service', 'food safety', 'payroll', 'teamwork', 'time management']",5,0,0,0.5,0.1,0.06,0.0772
14589288,Transportation & Aviation,"['education', 'safety', 'sap', 'leadership', 'aviation', 'troubleshooting']",16,High School / Diploma,6,TRANSPORTATION & AVIATION,3756798293,Transportation & Aviation,Driver,"['communication', 'adaptability', 'teamwork', 'problem solving']",0,Bachelor's,4.42,"New Jersey, United States",Full-time,,4688.67,0,1.0,['leadership'],"['education', 'safety', 'sap', 'aviation', 'troubleshooting']","['communication', 'adaptability', 'teamwork', 'problem solving']",[],0.0,"['adaptability', 'communication', 'problem solving', 'teamwork']",4,0,2,0.35775335775335776,0.442,0.0,0.0
16332348,Legal & Compliance,"['attention to detail', 'research', 'education', 'customer service', 'advocacy', 'rehabilitation', 'operations', 'safety', 'multitasking', 'time management', 'communication', 'inventory management', 'problem solving', 'excel', 'surgery', 'analytical', 'critical thinking']",0,Master's,17,LEGAL & COMPLIANCE,3693044827,Legal & Compliance,Attorney,"['litigation', 'intellectual property', 'legal research', 'compliance']",5,Bachelor's,5.0,"Miami, FL",Full-time,Mid-Senior level,,1,,"['time management', 'communication', 'problem solving', 'analytical', 'critical thinking']","['attention to detail', 'research', 'education', 'customer service', 'advocacy', 'rehabilitation', 'operations', 'safety', 'multitasking', 'inventory management', 'excel', 'surgery']",[],"['litigation', 'intellectual property', 'legal research', 'compliance']",0.0,"['compliance', 'intellectual property', 'legal research', 'litigation']",4,5,0,0.5,0.5,0.0,0.0
11797122,Engineering,"['manufacturing', 'risk management', 'budgeting', 'operations', 'quality control', 'accounts receivable', 'safety', 'compliance', 'leadership', 'communication', 'accounting', 'aviation', 'troubleshooting', 'accounts payable']",8,Master's,14,ENGINEERING,3757415870,Engineering,Pega Architect,"['structural analysis', 'project management', 'engineering design', 'autocad']",13,Bachelor's,1.0,"Charlotte, NC",Full-time,Mid-Senior level,,1,,"['leadership', 'communication']","['manufacturing', 'risk management', 'budgeting', 'operations', 'quality control', 'accounts receivable', 'safety', 'compliance', 'accounting', 'aviation', 'troubleshooting', 'accounts payable']",[],"['structural analysis', 'project management', 'engineering design', 'autocad']",0.0,"['autocad', 'engineering design', 'project management', 'structural analysis']",4,5,0,0.5,0.1,0.0,0.0
98108571,Sales & Retail,"['education', 'photoshop', 'communication', 'illustrator', 'r', 'graphic design']",0,High School / Diploma,6,SALES & RETAIL,3757470197,Sales & Retail,Rvp Enterprise Sales,"['salesforce', 'mentoring', 'c', 'healthcare']",12,Bachelor's,1.0,"New York, NY",Full-time,Executive,,1,1.0,['communication'],"['education', 'photoshop', 'illustrator', 'r', 'graphic design']",[],"['salesforce', 'mentoring', 'c', 'healthcare']",0.0,"['c', 'healthcare', 'mentoring', 'salesforce']",4,12,2,0.5,0.1,0.0,0.0
50328713,Engineering,"['engineering design', 'pandas', 'leadership', 'scikit-learn', 'unix', 'seaborn', 'education', 'r', 'linux', 'analytical', 'bash', 'c', 'matplotlib', 'sem', 'python', 'xgboost', 'tensorflow', 'operations', 'matlab', 'machine learning', 'sql']",0,PhD,21,ENGINEERING,3694116061,Engineering,Pega Solutions Architect,"['structural analysis', 'project management', 'engineering design', 'autocad']",5,Bachelor's,1.0,"California, United States",Full-time,Mid-Senior level,10929.17,0,,"['leadership', 'analytical']","['engineering design', 'pandas', 'scikit-learn', 'unix', 'seaborn', 'education', 'r', 'linux', 'bash', 'c', 'matplotlib', 'sem', 'python', 'xgboost', 'tensorflow', 'operations', 'matlab', 'machine learning', 'sql']",[],"['structural analysis', 'project management', 'engineering design', 'autocad']",0.2211,"['autocad', 'project management', 'structural analysis']",3,5,0,0.7106252473288485,0.1,0.1137,0.1463
28790806,Engineering,"['unix', 'education', 'oracle', 'hadoop', 'operations', 'data warehouse', 'leadership', 'business intelligence', 'project management', 'shell', 'technical support', 'sql']",6,Bachelor's,12,ENGINEERING,3693055255,Engineering,Infrastructure Architect,"['aws', 'gcp', 'azure']",5,Bachelor's,3.88,"Plano, TX",Full-time,Mid-Senior level,12393.33,0,1.0,['leadership'],"['unix', 'education', 'oracle', 'hadoop', 'operations', 'data warehouse', 'business intelligence', 'project management', 'shell', 'technical support', 'sql']",[],"['aws', 'gcp', 'azure']",0.0,"['aws', 'azure', 'gcp']",3,0,0,0.8158884052235853,0.388,0.1204,0.1549
14449423,Finance & Accounting,"['attention to detail', 'research', 'data entry', 'education', 'oracle', 'c', 'operations', 'accounting', 'communication', 'time management', 'compliance', 'excel', 'taxation', 'analytical', 'critical thinking', 'sql']",10,High School / Diploma,16,FINANCE & ACCOUNTING,3755582920,Finance & Accounting,Billing Specialist,"['communication', 'salesforce', 'customer service']",1,Bachelor's,3.67,"Tacoma, WA",Contract,Entry level,4138.33,0,,"['communication', 'time management', 'analytical', 'critical thinking']","['attention to detail', 'research', 'data entry', 'education', 'oracle', 'c', 'operations', 'accounting', 'compliance', 'excel', 'taxation', 'sql']",['communication'],"['salesforce', 'customer service']",0.0878,"['customer service', 'salesforce']",2,0,2,0.06530950626381725,0.367,0.0,0.0
17312146,Operations & Supply Chain,"['attention to detail', 'research', 'education', 'customer service', 'leadership', 'excel']",0,Bachelor's,6,OPERATIONS & SUPPLY CHAIN,3693044891,Operations & Supply Chain,Warehouse Associate,"['inventory management', 'problem solving', 'procurement', 'operations']",1,Bachelor's,5.9,"Butte, MT",Contract,Entry level,3900.0,0,,['leadership'],"['attention to detail', 'research', 'education', 'customer service', 'excel']",['problem solving'],"['inventory management', 'procurement', 'operations']",0.0,"['inventory management', 'operations', 'problem solving', 'procurement']",4,1,0,0.4621489621489622,0.5900000000000001,0.0852,0.1096
11759079,Finance & Accounting,"['research', 'education', 'accounting', 'r', 'excel', 'analytical']",0,Bachelor's,6,FINANCE & ACCOUNTING,3699070813,Finance & Accounting,Finance Revenue Manager,"['strategy', 'operations', 'safety', 'leadership', 'communication', 'analytical']",5,Master's,1.0,"Boston, MA",Full-time,Mid-Senior level,,1,,['analytical'],"['research', 'education', 'accounting', 'r', 'excel']","['leadership', 'communication', 'analytical']","['strategy', 'operations', 'safety']",0.1039,"['communication', 'leadership', 'operations', 'safety', 'strategy']",5,5,1,0.5,0.1,0.0,0.0
30529547,Sales & Retail,"['mathematics', 'education', 'communication', 'time management', 'critical thinking']",0,High School / Diploma,5,SALES & RETAIL,3757931721,Sales & Retail,Sales Manager,"['communication', 'c', 'time management']",10,Bachelor's,7.04,Greater Palm Bay-Melbourne-Titusville Area,Full-time,Mid-Senior level,19791.67,0,1.0,"['communication', 'time management', 'critical thinking']","['mathematics', 'education']","['communication', 'time management']",['c'],0.5093,['c'],1,10,2,0.9375938438438438,0.704,0.1697,0.2183
25718772,Transportation & Aviation,"['unix', 'strategy', 'education', 'customer service', 'culinary skills', 'manufacturing', 'operations', 'safety', 'compliance', 'java', 'communication', 'aviation', 'powerpoint', 'problem solving', 'excel', 'linux', 'analytical']",10,High School / Diploma,17,TRANSPORTATION & AVIATION,3694149824,Transportation & Aviation,Truck Driver,"['communication', 'safety', 'customer service', 'education']",1,Bachelor's,4.36,"Madison, AL",Full-time,,,1,,"['communication', 'problem solving', 'analytical']","['unix', 'strategy', 'education', 'customer service', 'culinary skills', 'manufacturing', 'operations', 'safety', 'compliance', 'java', 'aviation', 'powerpoint', 'excel', 'linux']",['communication'],"['safety', 'customer service', 'education']",1.0,[],0,0,2,0.5,0.43600000000000005,0.5936,0.7637
66226673,"Design, Media & Creative","['aws', 'education', 'customer service', 'safety']",0,Bachelor's,4,"DESIGN, MEDIA & CREATIVE",3693047934,"Design, Media & Creative",Designer,"['research', 'education']",0,Bachelor's,3.97,"Minneapolis, MN",Full-time,,,1,,[],"['aws', 'education', 'customer service', 'safety']",[],"['research', 'education']",0.4983,['research'],1,0,0,0.5,0.397,0.3887,0.5001
14593060,Business Strategy & Consulting,"['research', 'education', 'logistics', 'operations', 'medical billing', 'healthcare', 'accounting', 'compliance', 'emr', 'hipaa', 'troubleshooting', 'linux', 'technical support', 'sql']",15,Master's,14,BUSINESS STRATEGY & CONSULTING,3757471775,Business Strategy & Consulting,Business Analyst,"['payroll', 'technical support', 'compliance']",5,Bachelor's,7.58,"Tuscaloosa, AL",Contract,Mid-Senior level,5833.33,0,,[],"['research', 'education', 'logistics', 'operations', 'medical billing', 'healthcare', 'accounting', 'compliance', 'emr', 'hipaa', 'troubleshooting', 'linux', 'technical support', 'sql']",[],"['payroll', 'technical support', 'compliance']",0.6255,['payroll'],1,0,0,0.2897025171624714,0.758,0.4801,0.6177
65864767,Banking & Insurance,"['cpr', 'strategy', 'education', 'customer service', 'c', 'teamwork', 'recruitment', 'equities', 'client retention', 'accounting', 'communication', 'compliance', 'r', 'leadership']",0,High School / Diploma,14,BANKING & INSURANCE,3697361992,Banking & Insurance,Teller,"['communication', 'customer service', 'c']",1,High School / Diploma,4.29,"Stephenville, TX",Full-time,Entry level,,1,,"['teamwork', 'communication', 'leadership']","['cpr', 'strategy', 'education', 'customer service', 'c', 'recruitment', 'equities', 'client retention', 'accounting', 'compliance', 'r']",['communication'],"['customer service', 'c']",1.0,[],0,1,0,0.5,0.429,0.6729,0.8657
12467531,Education & Training,"['mathematics', 'research', 'education', 'robotics', 'instructional design', 'operations', 'teaching', 'photoshop', 'leadership', 'social media', 'portfolio management', 'excel', 'financial analysis']",5,Master's,13,EDUCATION & TRAINING,3694158923,Education & Training,Maintenance Supervisor Instructor,"['safety', 'hvac', 'troubleshooting']",5,Bachelor's,1.0,"Brooklyn, NY",Other,Mid-Senior level,,1,,['leadership'],"['mathematics', 'research', 'education', 'robotics', 'instructional design', 'operations', 'teaching', 'photoshop', 'social media', 'portfolio management', 'excel', 'financial analysis']",[],"['safety', 'hvac', 'troubleshooting']",0.0,"['hvac', 'safety', 'troubleshooting']",3,0,0,0.5,0.1,0.06,0.0772
15354126,Food & Hospitality,"['education', 'customer service', 'culinary skills', 'operations', 'safety', 'inventory management', 'communication', 'excel']",15,Bachelor's,8,FOOD & HOSPITALITY,3757479003,Food & Hospitality,Food Service Worker,"['communication', 'education']",1,Bachelor's,2.79,"Williston, ND",Full-time,Entry level,,1,,['communication'],"['education', 'customer service', 'culinary skills', 'operations', 'safety', 'inventory management', 'excel']",['communication'],['education'],1.0,[],0,0,0,0.5,0.279,0.6779,0.8721
59403481,Finance & Accounting,"['attention to detail', 'research', 'payroll', 'education', 'customer service', 'operations', 'accounts receivable', 'accounting', 'financial reporting', 'communication', 'compliance', 'auditing', 'excel', 'hipaa', 'financial analysis', 'analytical', 'accounts payable', 'medical billing']",0,Master's,18,FINANCE & ACCOUNTING,3757456888,Finance & Accounting,Vice President Of Finance,"['attention to detail', 'strategy', 'financial modeling', 'risk management', 'budgeting', 'operations', 'compliance', 'leadership', 'financial reporting', 'accounting', 'communication', 'presentation skills', 'analytical']",10,Master's,1.58,United States,Full-time,,,1,1.0,"['communication', 'analytical']","['attention to detail', 'research', 'payroll', 'education', 'customer service', 'operations', 'accounts receivable', 'accounting', 'financial reporting', 'compliance', 'auditing', 'excel', 'hipaa', 'financial analysis', 'accounts payable', 'medical billing']","['leadership', 'communication', 'analytical']","['attention to detail', 'strategy', 'financial modeling', 'risk management', 'budgeting', 'operations', 'compliance', 'financial reporting', 'accounting', 'presentation skills']",0.292,"['budgeting', 'financial modeling', 'leadership', 'presentation skills', 'risk management', 'strategy']",6,10,0,0.5,0.158,0.041,0.0527
16210888,Education & Training,"['mathematics', 'research', 'education', 'operations', 'safety', 'teaching', 'leadership', 'public relations', 'communication', 'critical thinking']",0,Master's,10,EDUCATION & TRAINING,3693050149,Education & Training,High School Spanish Teacher,"['leadership', 'education', 'communication', 'teaching']",0,Master's,1.0,"Farmington Hills, MI",Full-time,,,1,,"['leadership', 'communication', 'critical thinking']","['mathematics', 'research', 'education', 'operations', 'safety', 'teaching', 'public relations']","['leadership', 'communication']","['education', 'teaching']",1.0,[],0,0,0,0.5,0.1,0.66,0.8491
11551946,Sales & Retail,"['strategy', 'education', 'manufacturing', 'operations', 'seo', 'auditing', 'leadership', 'strategic planning']",2,Master's,8,SALES & RETAIL,3757757449,Sales & Retail,Store Shopper Seasonal,"['adaptability', 'customer service', 'teamwork', 'communication', 'problem solving']",18,High School / Diploma,1.0,"Glastonbury, CT",Part-time,Entry level,,1,,['leadership'],"['strategy', 'education', 'manufacturing', 'operations', 'seo', 'auditing', 'strategic planning']","['adaptability', 'teamwork', 'communication', 'problem solving']",['customer service'],0.0,"['adaptability', 'communication', 'customer service', 'problem solving', 'teamwork']",5,16,0,0.5,0.1,0.0,0.0
41950126,"Design, Media & Creative","['research', 'education', 'customer service', 'risk management', 'operations', 'mentoring', 'quality control', 'compliance', 'communication', 'time management', 'leadership', 'performance management', 'analytical', 'technical support']",0,Master's,14,"DESIGN, MEDIA & CREATIVE",3755573248,"Design, Media & Creative",Graphic Designer,"['communication', 'education', 'procurement']",8,Bachelor's,5.35,"Tukwila, WA",Contract,,9100.0,0,,"['communication', 'time management', 'leadership', 'analytical']","['research', 'education', 'customer service', 'risk management', 'operations', 'mentoring', 'quality control', 'compliance', 'performance management', 'technical support']",['communication'],"['education', 'procurement']",0.303,['procurement'],1,8,0,0.7251190476190477,0.5349999999999999,0.1478,0.1901
